"pokemon_species_id","identifier","ja_hrkt","ja_roma","ko","zh_hant","fr","de","es","it","en","ja","zh_hans"
"371","bagon","いしあたまポケモン",,"돌머리포켓몬","堅硬腦袋寶可夢","Pokémon Tête de Roc","Steinhaupt-Pokémon","Pokémon Cabeza Roca","Pokémon Rocciotesta","Rock Head Pokémon","いしあたまポケモン","坚硬脑袋宝可梦"
"372","shelgon","にんたいポケモン",,"인내포켓몬","耐力寶可夢","Pokémon Endurant","Durchsteher-Pokémon","Pokémon Resistencia","Pokémon Resistenza","Endurance Pokémon","にんたいポケモン","耐力宝可梦"
"373","salamence","ドラゴンポケモン",,"드래곤포켓몬","龍寶可夢","Pokémon Dragon","Drachen-Pokémon","Pokémon Dragón","Pokémon Drago","Dragon Pokémon","ドラゴンポケモン","龙宝可梦"
"374","beldum","てっきゅうポケモン",,"철공포켓몬","鐵球寶可夢","Pokémon Boulefer","Eisenkugel-Pokémon","Pokémon Bola Hierro","Pokémon Ferrosfera","Iron Ball Pokémon","てっきゅうポケモン","铁球宝可梦"
"375","metang","てつツメポケモン",,"철발톱포켓몬","鐵爪寶可夢","Pokémon Pincefer","Eisenklauen-Pokémon","Pokémon Garra Hierro","Pokémon Ferrunghia","Iron Claw Pokémon","てつツメポケモン","铁爪宝可梦"
"376","metagross","てつあしポケモン",,"무쇠다리포켓몬","鐵足寶可夢","Pokémon Pattefer","Eisenfuß-Pokémon","Pokémon Pata Hierro","Pokémon Ferrarto","Iron Leg Pokémon","てつあしポケモン","铁足宝可梦"
"377","regirock","いわやまポケモン",,"바위산포켓몬","岩山寶可夢","Pokémon Pic Rocheux","Steingipfel-Pokémon","Pokémon Pico Roca","Pokémon Picco","Rock Peak Pokémon","いわやまポケモン","岩山宝可梦"
"378","regice","ひょうざんポケモン",,"빙산포켓몬","冰山寶可夢","Pokémon Iceberg","Eisberg-Pokémon","Pokémon Iceberg","Pokémon Iceberg","Iceberg Pokémon","ひょうざんポケモン","冰山宝可梦"
"379","registeel","くろがねポケモン",,"쇠철포켓몬","黑金寶可夢","Pokémon Fer","Eisen-Pokémon","Pokémon Hierro","Pokémon Ferro","Iron Pokémon","くろがねポケモン","黑金宝可梦"
"380","latias","むげんポケモン",,"무한포켓몬","無限寶可夢","Pokémon Éon","Äon-Pokémon","Pokémon Eón","Pokémon Eone","Eon Pokémon","むげんポケモン","无限宝可梦"
"381","latios","むげんポケモン",,"무한포켓몬","無限寶可夢","Pokémon Éon","Äon-Pokémon","Pokémon Eón","Pokémon Eone","Eon Pokémon","むげんポケモン","无限宝可梦"
"382","kyogre","かいていポケモン",,"해저포켓몬","海底寶可夢","Pokémon Bassinmarin","Seegründler-Pokémon","Pokémon Cuenca Mar","Pokémon Oceano","Sea Basin Pokémon","かいていポケモン","海底宝可梦"
"383","groudon","たいりくポケモン",,"대륙포켓몬","大陸寶可夢","Pokémon Continent","Kontinent-Pokémon","Pokémon Continente","Pokémon Continente","Continent Pokémon","たいりくポケモン","大陆宝可梦"
"384","rayquaza","てんくうポケモン",,"천공포켓몬","天空寶可夢","Pokémon Cieux","Himmelhoch-Pokémon","Pokémon Cielo","Pokémon Stratosfera","Sky High Pokémon","てんくうポケモン","天空宝可梦"
"385","jirachi","ねがいごとポケモン",,"희망사항포켓몬","祈願寶可夢","Pokémon Souhait","Wünscher-Pokémon","Pokémon Deseo","Pokémon Desiderio","Wish Pokémon","ねがいごとポケモン","祈愿宝可梦"
"386","deoxys","ＤＮＡポケモン",,"DNA포켓몬","ＤＮＡ寶可夢","Pokémon ADN","DNS","Pokémon ADN","Pokémon DNA","DNA Pokémon","ＤＮＡポケモン","ＤＮＡ宝可梦"
"387","turtwig","わかばポケモン",,"어린잎포켓몬","嫩葉寶可夢","Pokémon Minifeuille","Winziglaub","Pokémon Hojita","Pokémon Fogliolina","Tiny Leaf Pokémon","わかばポケモン","嫩叶宝可梦"
"388","grotle","こだちポケモン",,"나무숲포켓몬","樹叢寶可夢","Pokémon Bosquet","Hain","Pokémon Arboleda","Pokémon Boschetto","Grove Pokémon","こだちポケモン","树丛宝可梦"
"389","torterra","たいりくポケモン",,"대륙포켓몬","大陸寶可夢","Pokémon Continent","Kontinent","Pokémon Continente","Pokémon Continente","Continent Pokémon","たいりくポケモン","大陆宝可梦"
"390","chimchar","こざるポケモン",,"꼬마원숭이포켓몬","小猴寶可夢","Pokémon Chimpanzé","Schimpanse","Pokémon Chimpancé","Pokémon Scimpanzé","Chimp Pokémon","こざるポケモン","小猴宝可梦"
"391","monferno","やんちゃポケモン",,"개구쟁이포켓몬","頑皮寶可夢","Pokémon Garnement","Verspielt","Pokémon Juguetón","Pokémon Briccone","Playful Pokémon","やんちゃポケモン","顽皮宝可梦"
"392","infernape","かえんポケモン",,"화염포켓몬","火焰寶可夢","Pokémon Flamme","Flamme","Pokémon Llama","Pokémon Fiamma","Flame Pokémon","かえんポケモン","火焰宝可梦"
"393","piplup","ペンギンポケモン",,"펭귄포켓몬","企鵝寶可夢","Pokémon Pingouin","Pinguin","Pokémon Pingüino","Pokémon Pinguino","Penguin Pokémon","ペンギンポケモン","企鹅宝可梦"
"394","prinplup","ペンギンポケモン",,"펭귄포켓몬","企鵝寶可夢","Pokémon Pingouin","Pinguin","Pokémon Pingüino","Pokémon Pinguino","Penguin Pokémon","ペンギンポケモン","企鹅宝可梦"
"395","empoleon","こうていポケモン",,"황제포켓몬","皇帝寶可夢","Pokémon Empereur","Kaiser","Pokémon Emperador","Pokémon Imperatore","Emperor Pokémon","こうていポケモン","皇帝宝可梦"
"396","starly","むくどりポケモン",,"찌르레기포켓몬","椋鳥寶可夢","Pokémon Étourneau","Star","Pokémon Estornino","Pokémon Storno","Starling Pokémon","むくどりポケモン","椋鸟宝可梦"
"397","staravia","むくどりポケモン",,"찌르레기포켓몬","椋鳥寶可夢","Pokémon Étourneau","Star","Pokémon Estornino","Pokémon Storno","Starling Pokémon","むくどりポケモン","椋鸟宝可梦"
"398","staraptor","もうきんポケモン",,"맹금포켓몬","猛禽寶可夢","Pokémon Rapace","Raubtier","Pokémon Depredador","Pokémon Rapace","Predator Pokémon","もうきんポケモン","猛禽宝可梦"
"399","bidoof","まるねずみポケモン",,"둥글쥐포켓몬","圓鼠寶可夢","Pokémon Souridodue","Dickmaus","Pokémon Gran Ratón","Pokémon Topaffuto","Plump Mouse Pokémon","まるねずみポケモン","圆鼠宝可梦"
"400","bibarel","ビーバーポケモン",,"비버포켓몬","河狸寶可夢","Pokémon Castor","Biber","Pokémon Castor","Pokémon Castoro","Beaver Pokémon","ビーバーポケモン","河狸宝可梦"
"401","kricketot","こおろぎポケモン",,"귀뚜라미포켓몬","蟋蟀寶可夢","Pokémon Criquet","Zirper","Pokémon Grillo","Pokémon Grillo","Cricket Pokémon","こおろぎポケモン","蟋蟀宝可梦"
"402","kricketune","こおろぎポケモン",,"귀뚜라미포켓몬","蟋蟀寶可夢","Pokémon Criquet","Zirper","Pokémon Grillo","Pokémon Grillo","Cricket Pokémon","こおろぎポケモン","蟋蟀宝可梦"
"403","shinx","せんこうポケモン",,"섬광포켓몬","閃光寶可夢","Pokémon Flash","Flacker-Pokémon","Pokémon Flash","Pokémon Baleno","Flash Pokémon","せんこうポケモン","闪光宝可梦"
"404","luxio","でんこうポケモン",,"전광포켓몬","電光寶可夢","Pokémon Étincelle","Funken-Pokémon","Pokémon Chispa","Pokémon Favilla","Spark Pokémon","でんこうポケモン","电光宝可梦"
"405","luxray","がんこうポケモン",,"안광포켓몬","目光寶可夢","Pokémon Brillœil","Glühaugen-Pokémon","Pokémon Chispa Ojos","Pokémon Occhiluce","Gleam Eyes Pokémon","がんこうポケモン","目光宝可梦"
"406","budew","つぼみポケモン",,"꽃봉오리포켓몬","花苞寶可夢","Pokémon Bourgeon","Knospen-Pokémon","Pokémon Brote","Pokémon Germoglio","Bud Pokémon","つぼみポケモン","花苞宝可梦"
"407","roserade","ブーケポケモン",,"부케포켓몬","花束寶可夢","Pokémon Bouquet","Blumenstrauß-Pokémon","Pokémon Ramillete","Pokémon Floreale","Bouquet Pokémon","ブーケポケモン","花束宝可梦"
"408","cranidos","ずつきポケモン",,"박치기포켓몬","頭錘寶可夢","Pokémon Coud’Boule","Kopfstoß","Pokémon Cabezazo","Pokémon Cranioso","Head Butt Pokémon","ずつきポケモン","头锤宝可梦"
"409","rampardos","ずつきポケモン",,"박치기포켓몬","頭錘寶可夢","Pokémon Coud’Boule","Kopfstoß","Pokémon Cabezazo","Pokémon Cranioso","Head Butt Pokémon","ずつきポケモン","头锤宝可梦"
"410","shieldon","シールドポケモン",,"실드포켓몬","護盾寶可夢","Pokémon Bouclier","Schutzschild","Pokémon Escudo","Pokémon Schermo","Shield Pokémon","シールドポケモン","护盾宝可梦"
"411","bastiodon","シールドポケモン",,"실드포켓몬","護盾寶可夢","Pokémon Bouclier","Schutzschild","Pokémon Escudo","Pokémon Schermo","Shield Pokémon","シールドポケモン","护盾宝可梦"
"412","burmy","みのむしポケモン",,"도롱이벌레포켓몬","蓑衣蟲寶可夢","Pokémon Ver Caché","Beutelwurm","Pokémon Larva","Pokémon Larva","Bagworm Pokémon","みのむしポケモン","蓑衣虫宝可梦"
"413","wormadam","みのむしポケモン",,"도롱이벌레포켓몬","蓑衣蟲寶可夢","Pokémon Ver Caché","Beutelwurm","Pokémon Larva","Pokémon Larva","Bagworm Pokémon","みのむしポケモン","蓑衣虫宝可梦"
"414","mothim","ミノガポケモン",,"나방포켓몬","蓑衣蛾寶可夢","Pokémon Phalène","Motte","Pokémon Polilla","Pokémon Falena","Moth Pokémon","ミノガポケモン","蓑衣蛾宝可梦"
"415","combee","はちのこポケモン",,"꼬마벌포켓몬","幼蜂寶可夢","Pokémon Miniabeille","Kleinbienen-Pokémon","Pokémon Abejita","Pokémon Apetta","Tiny Bee Pokémon","はちのこポケモン","幼蜂宝可梦"
"416","vespiquen","はちのすポケモン",,"벌집포켓몬","蜂巢寶可夢","Pokémon Ruche","Bienenstock-Pokémon","Pokémon Colmena","Pokémon Alveare","Beehive Pokémon","はちのすポケモン","蜂巢宝可梦"
"417","pachirisu","でんきりすポケモン",,"전기다람쥐포켓몬","電松鼠寶可夢","Pokémon Écurélec","Elektrohörnchen","Pokémon Ardillalec","Pokémon Elescoiatto","EleSquirrel Pokémon","でんきりすポケモン","电松鼠宝可梦"
"418","buizel","うみイタチポケモン",,"바다족제비포켓몬","海鼬寶可夢","Pokémon Aquabelette","Meereswiesel","Pokémon Nutria Mar.","Pokémon Maridonnola","Sea Weasel Pokémon","うみイタチポケモン","海鼬宝可梦"
"419","floatzel","うみイタチポケモン",,"바다족제비포켓몬","海鼬寶可夢","Pokémon Aquabelette","Meereswiesel","Pokémon Nutria Mar.","Pokémon Maridonnola","Sea Weasel Pokémon","うみイタチポケモン","海鼬宝可梦"
"420","cherubi","さくらんぼポケモン",,"버찌포켓몬","櫻桃寶可夢","Pokémon Cerise","Kirschen-Pokémon","Pokémon Cereza","Pokémon Ciliegia","Cherry Pokémon","さくらんぼポケモン","樱桃宝可梦"
"421","cherrim","サクラポケモン",,"벚꽃포켓몬","櫻花寶可夢","Pokémon Floraison","Blüten-Pokémon","Pokémon Floración","Pokémon Bocciolo","Blossom Pokémon","サクラポケモン","樱花宝可梦"
"422","shellos","ウミウシポケモン",,"갯민숭달팽이포켓몬","海兔寶可夢","Pokémon Aqualimace","Seeschnecken-Pokémon","Pokémon Babosa Marina","Pokémon Lumacomare","Sea Slug Pokémon","ウミウシポケモン","海兔宝可梦"
"423","gastrodon","ウミウシポケモン",,"갯민숭달팽이포켓몬","海兔寶可夢","Pokémon Aqualimace","Seeschnecken-Pokémon","Pokémon Babosa Marina","Pokémon Lumacomare","Sea Slug Pokémon","ウミウシポケモン","海兔宝可梦"
"424","ambipom","おながポケモン",,"긴꼬리포켓몬","長尾寶可夢","Pokémon Longqueue","Langschweif","Pokémon Cola Larga","Pokémon Lungacoda","Long Tail Pokémon","おながポケモン","长尾宝可梦"
"425","drifloon","ふうせんポケモン",,"풍선포켓몬","氣球寶可夢","Pokémon Bouboule","Ballon-Pokémon","Pokémon Globo","Pokémon Pallone","Balloon Pokémon","ふうせんポケモン","气球宝可梦"
"426","drifblim","ききゅうポケモン",,"기구포켓몬","熱氣球寶可夢","Pokémon Ballon","Luftschiff-Pokémon","Pokémon Dirigible","Pokémon Dirigibile","Blimp Pokémon","ききゅうポケモン","热气球宝可梦"
"427","buneary","うさぎポケモン",,"토끼포켓몬","兔子寶可夢","Pokémon Lapin","Hasen-Pokémon","Pokémon Conejo","Pokémon Coniglio","Rabbit Pokémon","うさぎポケモン","兔子宝可梦"
"428","lopunny","うさぎポケモン",,"토끼포켓몬","兔子寶可夢","Pokémon Lapin","Hasen-Pokémon","Pokémon Conejo","Pokémon Coniglio","Rabbit Pokémon","うさぎポケモン","兔子宝可梦"
"429","mismagius","マジカルポケモン",,"매지컬포켓몬","魔法寶可夢","Pokémon Magique","Magisch","Pokémon Mágico","Pokémon Stregone","Magical Pokémon","マジカルポケモン","魔法宝可梦"
"430","honchkrow","おおボスポケモン",,"큰형님포켓몬","大頭目寶可夢","Pokémon Big Boss","Anführer","Pokémon Gran Jefe","Pokémon Grancapo","Big Boss Pokémon","おおボスポケモン","大头目宝可梦"
"431","glameow","ねこかぶりポケモン",,"내숭포켓몬","裝乖寶可夢","Pokémon Chafouin","Fies","Pokémon Gastuto","Pokémon Felide","Catty Pokémon","ねこかぶりポケモン","装乖宝可梦"
"432","purugly","とらねこポケモン",,"얼룩고양이포켓몬","虎斑貓寶可夢","Pokémon Chatigre","Tigerkatze","Pokémon Tigre Gato","Pokémon Gattotigre","Tiger Cat Pokémon","とらねこポケモン","虎斑猫宝可梦"
"433","chingling","すずポケモン",,"방울포켓몬","鈴鐺寶可夢","Pokémon Clochette","Glöckchen","Pokémon Campana","Pokémon Sonaglio","Bell Pokémon","すずポケモン","铃铛宝可梦"
"434","stunky","スカンクポケモン",,"스컹크포켓몬","臭鼬寶可夢","Pokémon Moufette","Stinktier-Pokémon","Pokémon Mofeta","Pokémon Moffetta","Skunk Pokémon","スカンクポケモン","臭鼬宝可梦"
"435","skuntank","スカンクポケモン",,"스컹크포켓몬","臭鼬寶可夢","Pokémon Moufette","Stinktier-Pokémon","Pokémon Mofeta","Pokémon Moffetta","Skunk Pokémon","スカンクポケモン","臭鼬宝可梦"
"436","bronzor","せいどうポケモン",,"청동포켓몬","青銅寶可夢","Pokémon Bronze","Bronze-Pokémon","Pokémon Bronce","Pokémon Bronzo","Bronze Pokémon","せいどうポケモン","青铜宝可梦"
"437","bronzong","どうたくポケモン",,"동탁포켓몬","銅鐘寶可夢","Pokémon Clochebronze","Bronzeglocken-Pokémon","Pokémon Campana Bronce","Pokémon Squibronzo","Bronze Bell Pokémon","どうたくポケモン","铜钟宝可梦"
"438","bonsly","ぼんさいポケモン",,"분재포켓몬","盆栽寶可夢","Pokémon Bonsaï","Bonsai-Pokémon","Pokémon Bonsái","Pokémon Bonsai","Bonsai Pokémon","ぼんさいポケモン","盆栽宝可梦"
"439","mime-jr","マイムポケモン",,"따라하기포켓몬","默劇寶可夢","Pokémon Mime","Mimen-Pokémon","Pokémon Mimo","Pokémon Mimo","Mime Pokémon","マイムポケモン","默剧宝可梦"
"440","happiny","ままごとポケモン",,"소꿉놀이포켓몬","家家酒寶可夢","Pokémon Maisonjouet","Spielhaus-Pokémon","Pokémon Casita","Pokémon Ovettino","Playhouse Pokémon","ままごとポケモン","家家酒宝可梦"
"441","chatot","おんぷポケモン",,"음표포켓몬","音符寶可夢","Pokémon Note Musique","Musiknote","Pokémon Corchea","Pokémon Musicale","Music Note Pokémon","おんぷポケモン","音符宝可梦"
"442","spiritomb","ふういんポケモン",,"봉인포켓몬","封印寶可夢","Pokémon Interdit","Verboten-Pokémon","Pokémon Prohibido","Pokémon Proibito","Forbidden Pokémon","ふういんポケモン","封印宝可梦"
"443","gible","りくザメポケモン",,"육지상어포켓몬","陸鯊寶可夢","Pokémon Terrequin","Landhai-Pokémon","Pokémon Terrascualo","Pokémon Squaloterra","Land Shark Pokémon","りくザメポケモン","陆鲨宝可梦"
"444","gabite","ほらあなポケモン",,"동굴포켓몬","洞穴寶可夢","Pokémon Caverne","Höhlen-Pokémon","Pokémon Cueva","Pokémon Grotta","Cave Pokémon","ほらあなポケモン","洞穴宝可梦"
"445","garchomp","マッハポケモン",,"마하포켓몬","音速寶可夢","Pokémon Supersonic","Rasanz-Pokémon","Pokémon Mach","Pokémon Mach","Mach Pokémon","マッハポケモン","音速宝可梦"
"446","munchlax","おおぐいポケモン",,"대식가포켓몬","大胃王寶可夢","Pokémon Goinfre","Nimmersatt-Pokémon","Pokémon Comilón","Pokémon Ghiottone","Big Eater Pokémon","おおぐいポケモン","大胃王宝可梦"
"447","riolu","はもんポケモン",,"파문포켓몬","波紋寶可夢","Pokémon Émanation","Wellenspiel-Pokémon","Pokémon Emanación","Pokémon Emanazione","Emanation Pokémon","はもんポケモン","波纹宝可梦"
