"pokemon_species_id","identifier","ja_hrkt","ja_roma","ko","zh_hant","fr","de","es","it","en","ja","zh_hans"
"911","skeledirge","ラウドボーン","Laudbon","라우드본","骨紋巨聲鱷","Flâmigator","Skelokrok","Skeledirge","Skeledirge","Skeledirge","ラウドボーン","骨纹巨声鳄"
"912","quaxly","クワッス","Kuwassu","꾸왁스","潤水鴨","Coiffeton","Kwaks","Quaxly","Quaxly","Quaxly","クワッス","润水鸭"
"913","quaxwell","ウェルカモ","Welkamo","아꾸왁","湧躍鴨","Canarbello","Fuentente","Quaxwell","Quaxwell","Quaxwell","ウェルカモ","涌跃鸭"
"914","quaquaval","ウェーニバル","Wanival","웨이니발","狂歡浪舞鴨","Palmaval","Bailonda","Quaquaval","Quaquaval","Quaquaval","ウェーニバル","狂欢浪舞鸭"
"915","lechonk","グルトン","Gourton","맛보돈","愛吃豚","Gourmelet","Ferkuli","Lechonk","Lechonk","Lechonk","グルトン","爱吃豚"
"916","oinkologne","パフュートン","Perfuton","퍼퓨돈","飄香豚","Fragroin","Fragrunz","Oinkologne","Oinkologne","Oinkologne","パフュートン","飘香豚"
"917","tarountula","タマンチュラ","Tamantula","타랜툴라","團珠蛛","Tissenboule","Tarundel","Tarountula","Tarountula","Tarountula","タマンチュラ","团珠蛛"
"918","spidops","ワナイダー","Wanaider","트래피더","操陷蛛","Filentrappe","Spinsidias","Spidops","Spidops","Spidops","ワナイダー","操陷蛛"
"919","nymble","マメバッタ","Mamebatta","콩알뚜기","豆蟋蟀","Lilliterelle","Micrick","Nymble","Nymble","Nymble","マメバッタ","豆蟋蟀"
"920","lokix","エクスレッグ","Exleg","엑스레그","烈腿蝗","Gambex","Lextremo","Lokix","Lokix","Lokix","エクスレッグ","烈腿蝗"
"921","pawmi","パモ","Pamo","빠모","布撥","Pohm","Pamo","Pawmi","Pawmi","Pawmi","パモ","布拨"
"922","pawmo","パモット","Pamot","빠모트","布土撥","Pohmotte","Pamamo","Pawmo","Pawmo","Pawmo","パモット","布土拨"
"923","pawmot","パーモット","Parmot","빠르모트","巴布土撥","Pohmarmotte","Pamomamo","Pawmot","Pawmot","Pawmot","パーモット","巴布土拨"
"924","tandemaus","ワッカネズミ","Wakkanezumi","두리쥐","一對鼠","Compagnol","Zwieps","Tandemaus","Tandemaus","Tandemaus","ワッカネズミ","一对鼠"
"925","maushold","イッカネズミ","Ikkanezumi","파밀리쥐","一家鼠","Famignol","Famieps","Maushold","Maushold","Maushold","イッカネズミ","一家鼠"
"926","fidough","パピモッチ","Pupimocchi","쫀도기","狗仔包","Pâtachiot","Hefel","Fidough","Fidough","Fidough","パピモッチ","狗仔包"
"927","dachsbun","バウッツェル","Bowtzel","바우첼","麻花犬","Briochien","Backel","Dachsbun","Dachsbun","Dachsbun","バウッツェル","麻花犬"
"928","smoliv","ミニーブ","Minive","미니브","迷你芙","Olivini","Olini","Smoliv","Smoliv","Smoliv","ミニーブ","迷你芙"
"929","dolliv","オリーニョ","Olinyo","올리뇨","奧利紐","Olivado","Olivinio","Dolliv","Dolliv","Dolliv","オリーニョ","奥利纽"
"930","arboliva","オリーヴァ","Oliva","올리르바","奧利瓦","Arboliva","Olithena","Arboliva","Arboliva","Arboliva","オリーヴァ","奥利瓦"
"931","squawkabilly","イキリンコ","Ikirinko","시비꼬","怒鸚哥","Tapatoès","Krawalloro","Squawkabilly","Squawkabilly","Squawkabilly","イキリンコ","怒鹦哥"
"932","nacli","コジオ","Kojio","베베솔트","鹽石寶","Selutin","Geosali","Nacli","Nacli","Nacli","コジオ","盐石宝"
"933","naclstack","ジオヅム","Jiodumu","스태솔트","鹽石壘","Amassel","Sedisal","Naclstack","Naclstack","Naclstack","ジオヅム","盐石垒"
"934","garganacl","キョジオーン","Kyojiohn","콜로솔트","鹽石巨靈","Gigansel","Saltigant","Garganacl","Garganacl","Garganacl","キョジオーン","盐石巨灵"
"935","charcadet","カルボウ","Carbou","카르본","炭小侍","Charbambin","Knarbon","Charcadet","Charcadet","Charcadet","カルボウ","炭小侍"
"936","armarouge","グレンアルマ","Gurenarma","카디나르마","紅蓮鎧騎","Carmadura","Crimanzo","Armarouge","Armarouge","Armarouge","グレンアルマ","红莲铠骑"
"937","ceruledge","ソウブレイズ","Soublades","파라블레이즈","蒼炎刃鬼","Malvalame","Azugladis","Ceruledge","Ceruledge","Ceruledge","ソウブレイズ","苍炎刃鬼"
"938","tadbulb","ズピカ","Zupika","빈나두","光蚪仔","Têtampoule","Blipp","Tadbulb","Tadbulb","Tadbulb","ズピカ","光蚪仔"
"939","bellibolt","ハラバリー","Harabarie","찌리배리","電肚蛙","Ampibidou","Wampitz","Bellibolt","Bellibolt","Bellibolt","ハラバリー","电肚蛙"
"940","wattrel","カイデン","Kaiden","찌리비","電海燕","Zapétrel","Voltrel","Wattrel","Wattrel","Wattrel","カイデン","电海燕"
"941","kilowattrel","タイカイデン","Taikaiden","찌리비크","大電海燕","Fulgulairo","Voltrean","Kilowattrel","Kilowattrel","Kilowattrel","タイカイデン","大电海燕"
"942","maschiff","オラチフ","Orachifu","오라티프","偶叫獒","Grondogue","Mobtiff","Maschiff","Maschiff","Maschiff","オラチフ","偶叫獒"
"943","mabosstiff","マフィティフ","Mafitiff","마피티프","獒教父","Dogrino","Mastifioso","Mabosstiff","Mabosstiff","Mabosstiff","マフィティフ","獒教父"
"944","shroodle","シルシュルー","Shirushrew","땃쭈르","滋汁鼴","Gribouraigne","Sproxi","Shroodle","Shroodle","Shroodle","シルシュルー","滋汁鼹"
"945","grafaiai","タギングル","Taggingru","태깅구르","塗標客","Tag-Tag","Affiti","Grafaiai","Grafaiai","Grafaiai","タギングル","涂标客"
"946","bramblin","アノクサ","Anokusa","그푸리","納噬草","Virovent","Weherba","Bramblin","Bramblin","Bramblin","アノクサ","纳噬草"
"947","brambleghast","アノホラグサ","Anohoragusa","공푸리","怖納噬草","Virevorreur","Horrerba","Brambleghast","Brambleghast","Brambleghast","アノホラグサ","怖纳噬草"
"948","toedscool","ノノクラゲ","Nonokurage","들눈해","原野水母","Terracool","Tentagra","Toedscool","Toedscool","Toedscool","ノノクラゲ","原野水母"
"949","toedscruel","リククラゲ","Rikukurage","육파리","陸地水母","Terracruel","Tenterra","Toedscruel","Toedscruel","Toedscruel","リククラゲ","陆地水母"
"950","klawf","ガケガニ","Gakegani","절벼게","毛崖蟹","Craparoi","Klibbe","Klawf","Klawf","Klawf","ガケガニ","毛崖蟹"
"951","capsakid","カプサイジ","Capsaiji","캡싸이","熱辣娃","Pimito","Chilingel","Capsakid","Capsakid","Capsakid","カプサイジ","热辣娃"
"952","scovillain","スコヴィラン","Scovillain","스코빌런","狠辣椒","Scovilain","Halupenjo","Scovillain","Scovillain","Scovillain","スコヴィラン","狠辣椒"
"953","rellor","シガロコ","Shigaroko","구르데","蟲滾泥","Léboulérou","Relluk","Rellor","Rellor","Rellor","シガロコ","虫滚泥"
"954","rabsca","ベラカス","Beracas","베라카스","蟲甲聖","Bérasca","Skarabaks","Rabsca","Rabsca","Rabsca","ベラカス","虫甲圣"
"955","flittle","ヒラヒナ","Hirahina","하느라기","飄飄雛","Flotillon","Flattutu","Flittle","Flittle","Flittle","ヒラヒナ","飘飘雏"
"956","espathra","クエスパトラ","Cuespatra","클레스퍼트라","超能艷鴕","Cléopsytra","Psiopatra","Espathra","Espathra","Espathra","クエスパトラ","超能艳鸵"
"957","tinkatink","カヌチャン","Kanuchan","어리짱","小鍛匠","Forgerette","Forgita","Tinkatink","Tinkatink","Tinkatink","カヌチャン","小锻匠"
"958","tinkatuff","ナカヌチャン","Nakanuchan","벼리짱","巧鍛匠","Forgella","Tafforgita","Tinkatuff","Tinkatuff","Tinkatuff","ナカヌチャン","巧锻匠"
"959","tinkaton","デカヌチャン","Dekanuchan","두드리짱","巨鍛匠","Forgelina","Granforgita","Tinkaton","Tinkaton","Tinkaton","デカヌチャン","巨锻匠"
"960","wiglett","ウミディグダ","Umidigda","바다그다","海地鼠","Taupikeau","Schligda","Wiglett","Wiglett","Wiglett","ウミディグダ","海地鼠"
"961","wugtrio","ウミトリオ","Umitrio","바닥트리오","三海地鼠","Triopikeau","Schligdri","Wugtrio","Wugtrio","Wugtrio","ウミトリオ","三海地鼠"
"962","bombirdier","オトシドリ","Otoshidori","떨구새","下石鳥","Lestombaile","Adebom","Bombirdier","Bombirdier","Bombirdier","オトシドリ","下石鸟"
"963","finizen","ナミイルカ","Namiiruka","맨돌핀","波普海豚","Dofin","Normifin","Finizen","Finizen","Finizen","ナミイルカ","波普海豚"
"964","palafin","イルカマン","Irukaman","돌핀맨","海豚俠","Superdofin","Delfinator","Palafin","Palafin","Palafin","イルカマン","海豚侠"
"965","varoom","ブロロン","Buroron","부르롱","噗隆隆","Vrombi","Knattox","Varoom","Varoom","Varoom","ブロロン","噗隆隆"
"966","revavroom","ブロロローム","Burororoom","부르르룸","普隆隆姆","Vrombotor","Knattatox","Revavroom","Revavroom","Revavroom","ブロロローム","普隆隆姆"
"967","cyclizar","モトトカゲ","Mototokage","모토마","摩托蜥","Motorizard","Mopex","Cyclizar","Cyclizar","Cyclizar","モトトカゲ","摩托蜥"
"968","orthworm","ミミズズ","Mimizuzu","꿈트렁","拖拖蚓","Ferdeter","Schlurm","Orthworm","Orthworm","Orthworm","ミミズズ","拖拖蚓"
"969","glimmet","キラーメ","Kirame","초롱순","晶光芽","Germéclat","Lumispross","Glimmet","Glimmet","Glimmet","キラーメ","晶光芽"
"970","glimmora","キラフロル","Kiraflor","킬라플로르","晶光花","Floréclat","Lumiflora","Glimmora","Glimmora","Glimmora","キラフロル","晶光花"
"971","greavard","ボチ","Bochi","망망이","墓仔狗","Toutombe","Gruff","Greavard","Greavard","Greavard","ボチ","墓仔狗"
"972","houndstone","ハカドッグ","Hakadog","묘두기","墓揚犬","Tomberro","Friedwuff","Houndstone","Houndstone","Houndstone","ハカドッグ","墓扬犬"
"973","flamigo","カラミンゴ","Karamingo","꼬이밍고","纏紅鶴","Flamenroule","Flaminkno","Flamigo","Flamigo","Flamigo","カラミンゴ","纏红鹤"
"974","cetoddle","アルクジラ","Arukujira","터벅고래","走鯨","Piétacé","Flaniwal","Cetoddle","Cetoddle","Cetoddle","アルクジラ","走鲸"
"975","cetitan","ハルクジラ","Hulkujira","우락고래","浩大鯨","Balbalèze","Kolowal","Cetitan","Cetitan","Cetitan","ハルクジラ","浩大鲸"
"976","veluza","ミガルーサ","Migalusa","가비루사","輕身鱈","Délestin","Agiluza","Veluza","Veluza","Veluza","ミガルーサ","轻身鳕"
"977","dondozo","ヘイラッシャ","Heyrusher","어써러셔","吃吼霸","Oyacata","Heerashai","Dondozo","Dondozo","Dondozo","ヘイラッシャ","吃吼霸"
"978","tatsugiri","シャリタツ","Syaritatsu","싸리용","米立龍","Nigirigon","Nigiragi","Tatsugiri","Tatsugiri","Tatsugiri","シャリタツ","米立龙"
"979","annihilape","コノヨザル","Konoyozaru","저승갓숭","棄世猴","Courrousinge","Epitaff","Annihilape","Annihilape","Annihilape","コノヨザル","弃世猴"
"980","clodsire","ドオー","Dooh","토오","土王","Terraiste","Suelord","Clodsire","Clodsire","Clodsire","ドオー","土王"
"981","farigiraf","リキキリン","Rikikirin","키키링","奇麒麟","Farigiraf","Farigiraf","Farigiraf","Farigiraf","Farigiraf","リキキリン","奇麒麟"
"982","dudunsparce","ノココッチ","Nokokocchi","노고고치","土龍節節","Deusolourdo","Dummimisel","Dudunsparce","Dudunsparce","Dudunsparce","ノココッチ","土龙节节"
"983","kingambit","ドドゲザン","Dodogezan","대도각참","仆刀將軍","Scalpereur","Gladimperio","Kingambit","Kingambit","Kingambit","ドドゲザン","仆刀将军"
"984","great-tusk","イダイナキバ","Idainakiba","위대한엄니","雄偉牙","Fort-Ivoire","Riesenzahn","Colmilargo","Grandizanne","Great Tusk","イダイナキバ","雄伟牙"
"985","scream-tail","サケブシッポ","Sakebushippo","우렁찬꼬리","吼叫尾","Hurle-Queue","Brüllschweif","Colagrito","Codaurlante","Scream Tail","サケブシッポ","吼叫尾"
"986","brute-bonnet","アラブルタケ","Araburutake","사나운버섯","猛惡菇","Fongus-Furie","Wutpilz","Furioseta","Fungofurioso","Brute Bonnet","アラブルタケ","猛恶菇"
"987","flutter-mane","ハバタクカミ","Habatakukami","날개치는머리","振翼髮","Flotte-Mèche","Flatterhaar","Melenaleteo","Crinealato","Flutter Mane","ハバタクカミ","振翼发"
"988","slither-wing","チヲハウハネ","Chiwohauhane","땅을기는날개","爬地翅","Rampe-Ailes","Kriechflügel","Reptalada","Alirasenti","Slither Wing","チヲハウハネ","爬地翅"
"989","sandy-shocks","スナノケガワ","Sunanokegawa","모래털가죽","沙鐵皮","Pelage-Sablé","Sandfell","Pelarena","Peldisabbia","Sandy Shocks","スナノケガワ","沙铁皮"
"990","iron-treads","テツノワダチ","Tetsunowadachi","무쇠바퀴","鐵轍跡","Roue-de-Fer","Eisenrad","Ferrodada","Solcoferreo","Iron Treads","テツノワダチ","铁轍迹"
"991","iron-bundle","テツノツツミ","Tetsunotsutsumi","무쇠보따리","鐵包袱","Hotte-de-Fer","Eisenbündel","Ferrosaco","Saccoferreo","Iron Bundle","テツノツツミ","铁包袱"
"992","iron-hands","テツノカイナ","Tetsunokaina","무쇠손","鐵臂膀","Paume-de-Fer","Eisenhand","Ferropalmas","Manoferrea","Iron Hands","テツノカイナ","铁臂膀"
"993","iron-jugulis","テツノコウベ","Tetsunokoube","무쇠머리","鐵脖頸","Têtes-de-Fer","Eisenhals","Ferrocuello","Colloferreo","Iron Jugulis","テツノコウベ","铁脖颈"
"994","iron-moth","テツノドクガ","Tetsunodokuga","무쇠독나방","鐵毒蛾","Mite-de-Fer","Eisenfalter","Ferropolilla","Falenaferrea","Iron Moth","テツノドクガ","铁毒蛾"
"995","iron-thorns","テツノイバラ","Tetsunoibara","무쇠가시","鐵荊棘","Épine-de-Fer","Eisendorn","Ferropúas","Spineferree","Iron Thorns","テツノイバラ","铁荆棘"
"996","frigibax","セビエ","Sebie","드니차","涼脊龍","Frigodo","Frospino","Frigibax","Frigibax","Frigibax","セビエ","凉脊龙"
"997","arctibax","セゴール","Segohru","드니꽁","凍脊龍","Cryodo","Cryospino","Arctibax","Arctibax","Arctibax","セゴール","冻脊龙"
"998","baxcalibur","セグレイブ","Seglaive","드닐레이브","戟脊龍","Glaivodo","Espinodon","Baxcalibur","Baxcalibur","Baxcalibur","セグレイブ","戟脊龙"
"999","gimmighoul","コレクレー","Collecurei","모으령","索財靈","Mordudor","Gierspenst","Gimmighoul","Gimmighoul","Gimmighoul","コレクレー","索财灵"
"1000","gholdengo","サーフゴー","Surfugo","타부자고","賽富豪","Gromago","Monetigo","Gholdengo","Gholdengo","Gholdengo","サーフゴー","赛富豪"
"1001","wo-chien","チオンジェン","Chionjen","총지엔","古簡蝸","Chongjian","Chongjian","Wo-Chien","Wo-Chien","Wo-Chien","チオンジェン","古简蜗"
"1002","chien-pao","パオジアン","Paojian","파오젠","古劍豹","Baojian","Baojian","Chien-Pao","Chien-Pao","Chien-Pao","パオジアン","古剑豹"
"1003","ting-lu","ディンルー","Dinlu","딩루","古鼎鹿","Dinglu","Dinglu","Ting-Lu","Ting-Lu","Ting-Lu","ディンルー","古鼎鹿"
"1004","chi-yu","イーユイ","Yiyui","위유이","古玉魚","Yuyu","Yuyu","Chi-Yu","Chi-Yu","Chi-Yu","イーユイ","古玉鱼"
"1005","roaring-moon","トドロクツキ","Todorokutsuki","고동치는달","轟鳴月","Rugit-Lune","Donnersichel","Bramaluna","Lunaruggente","Roaring Moon","トドロクツキ","轰鸣月"
"1006","iron-valiant","テツノブジン","Tetsunobujin","무쇠무인","鐵武者","Garde-de-Fer","Eisenkrieger","Ferropaladín","Eroeferreo","Iron Valiant","テツノブジン","铁武者"
"1007","koraidon","コライドン","Koraidon","코라이돈","故勒頓","Koraidon","Koraidon","Koraidon","Koraidon","Koraidon","コライドン","故勒顿"
"1008","miraidon","ミライドン","Miraidon","미라이돈","密勒頓","Miraidon","Miraidon","Miraidon","Miraidon","Miraidon","ミライドン","密勒顿"
"1009","walking-wake","ウネルミナモ","Uneruminamo","굽이치는물결","波盪水","Serpente-Eau","Windewoge","Ondulagua","Acquecrespe","Walking Wake","ウネルミナモ","波荡水"
"1010","iron-leaves","テツノイサハ","Tetsunoisaha","무쇠잎새","鐵斑葉","Vert-de-Fer","Eisenblatt","Ferroverdor","Fogliaferrea","Iron Leaves","テツノイサハ","铁斑叶"
"1011","dipplin","カミッチュ",,"과미르","裹蜜蟲","Pomdramour","Sirapfel","Dipplin","Dipplin","Dipplin","カミッチュ","裹蜜虫"
"1012","poltchageist","チャデス",,"차데스","斯魔茶","Poltchageist","Mortcha","Poltchageist","Poltchageist","Poltchageist","チャデス","斯魔茶"
"1013","sinistcha","ヤバソチャ",,"그우린차","來悲粗茶","Théffroyable","Fatalitcha","Sinistcha","Sinistcha","Sinistcha","ヤバソチャ","来悲粗茶"
"1014","okidogi","イイネイヌ",,"조타구","夠讚狗","Félicanis","Boninu","Okidogi","Okidogi","Okidogi","イイネイヌ","够赞狗"
"1015","munkidori","マシマシラ",,"이야후","願增猿","Fortusimia","Benesaru","Munkidori","Munkidori","Munkidori","マシマシラ","愿增猿"
"1016","fezandipiti","キチキギス",,"기로치","吉雉雞","Favianos","Beatori","Fezandipiti","Fezandipiti","Fezandipiti","キチキギス","吉雉鸡"
"1017","ogerpon","オーガポン",,"오거폰","厄鬼椪","Ogerpon","Ogerpon","Ogerpon","Ogerpon","Ogerpon","オーガポン","厄诡椪"
"1018","archaludon","ブリジュラス",,"브리두라스","鋁鋼橋龍","Pondralugon","Briduradon","Archaludon","Archaludon","Archaludon","ブリジュラス","铝钢桥龙"
"1019","hydrapple","カミツオロチ",,"과미드라","蜜集大蛇","Pomdorochi","Hydrapfel","Hydrapple","Hydrapple","Hydrapple","カミツオロチ","蜜集大蛇"
"1020","gouging-fire","ウガツホムラ",,"꿰뚫는화염","破空焰","Feu-Perçant","Keilflamme","Flamariete","Vampeaguzze","Gouging Fire","ウガツホムラ","破空焰"
"1021","raging-bolt","タケルライコ",,"날뛰는우레","猛雷鼓","Ire-Foudre","Furienblitz","Electrofuria","Furiatonante","Raging Bolt","タケルライコ","猛雷鼓"
"1022","iron-boulder","テツノイワオ",,"무쇠암석","铁磐岩","Roc-de-Fer","Eisenfels","Ferromole","Massoferreo","Iron Boulder","テツノイワオ","鐵磐岩"
"1023","iron-crown","テツノカシラ",,"무쇠감투","铁头壳","Chef-de-Fer","Eisenhaupt","Ferrotesta","Capoferreo","Iron Crown","テツノカシラ","鐵頭殼"
"1024","terapagos","テラパゴス",,"테라파고스","太樂巴戈斯","Terapagos","Terapagos","Terapagos","Terapagos","Terapagos","テラパゴス","太乐巴戈斯"
"1025","pecharunt","モモワロウ",,"복숭악동","桃歹郎","Pêchaminus","Infamomo","Pecharunt","Pecharunt","Pecharunt","モモワロウ","桃歹郎"
